row	col	x	y	ground_height	water_level	flags	texture	ground_index	ground_tile	texture_variant	cliff	cliff_index	cliff_tile	layer_height
43	28	512.0	-2176.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
43	29	640.0	-2176.0	0.0	0.0	9	73	9	Alvd	4	2	2		0
43	30	768.0	-2176.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
43	31	896.0	-2176.0	0.0	0.0	0	72	8	Ybtl	4	2	2		0
43	32	1024.0	-2176.0	0.0	0.0	0	16	0	Zdrt	1	2	2		0
43	33	1152.0	-2176.0	0.0	0.0	0	76	12		4	2	2		0
43	34	1280.0	-2176.0	0.0	0.0	0	81	1	Zdtr	5	2	2		0
43	35	1408.0	-2176.0	12.5	12.5	0	44	12		2	2	2		0
43	36	1536.0	-2176.0	12.5	12.5	0	80	0	Zdrt	5	2	2		0
43	37	1664.0	-2176.0	12.5	12.5	0	72	8	Ybtl	4	2	2		0
43	38	1792.0	-2176.0	0.0	0.0	0	4	4	Zsan	0	2	2		0
43	39	1920.0	-2176.0	0.0	0.0	0	44	12		2	2	2		0
43	40	2048.0	-2176.0	0.0	0.0	0	12	12		0	2	2		0
43	41	2176.0	-2176.0	0.0	0.0	0	64	0	Zdrt	4	2	2		0
43	42	2304.0	-2176.0	0.0	0.0	0	0	0	Zdrt	0	2	2		0
43	43	2432.0	-2176.0	0.0	0.0	0	32	0	Zdrt	2	2	2		0
43	44	2560.0	-2176.0	0.0	0.0	0	49	1	Zdtr	3	2	2		0
43	45	2688.0	-2176.0	0.0	0.0	0	8	8	Ybtl	0	2	2		0
43	46	2816.0	-2176.0	0.0	0.0	0	0	0	Zdrt	0	2	2		0
43	47	2944.0	-2176.0	0.0	0.0	0	32	0	Zdrt	2	2	2		0
43	48	3072.0	-2176.0	0.0	0.0	0	17	1	Zdtr	1	2	2		0
43	49	3200.0	-2176.0	0.0	0.0	0	64	0	Zdrt	4	2	2		0
43	50	3328.0	-2176.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
43	51	3456.0	-2176.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
43	52	3584.0	-2176.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
43	53	3712.0	-2176.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
43	54	3840.0	-2176.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
43	55	3968.0	-2176.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
43	56	4096.0	-2176.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
43	57	4224.0	-2176.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
43	58	4352.0	-2176.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
43	59	4480.0	-2176.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
43	60	4608.0	-2176.0	0.0	0.0	9	44	12		2	2	2		0
43	61	4736.0	-2176.0	0.0	0.0	9	44	12		2	2	2		0
43	62	4864.0	-2176.0	0.0	0.0	9	75	11		4	2	2		0
43	63	4992.0	-2176.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
43	64	5120.0	-2176.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
43	65	5248.0	-2176.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
43	66	5376.0	-2176.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
43	67	5504.0	-2176.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
43	68	5632.0	-2176.0	0.0	0.0	9	76	12		4	242	2		15
43	69	5760.0	-2176.0	0.0	0.0	9	8	8	Ybtl	0	242	2		15
43	70	5888.0	-2176.0	0.0	0.0	9	65	1	Zdtr	4	242	2		15
43	71	6016.0	-2176.0	0.0	0.0	9	32	0	Zdrt	2	242	2		15
43	72	6144.0	-2176.0	0.0	0.0	9	68	4	Zsan	4	242	2		15
43	73	6272.0	-2176.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
43	74	6400.0	-2176.0	0.0	0.0	9	42	10		2	2	2		0
43	75	6528.0	-2176.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
43	76	6656.0	-2176.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
43	77	6784.0	-2176.0	0.0	0.0	9	44	12		2	2	2		0
43	78	6912.0	-2176.0	0.0	0.0	9	12	12		0	2	2		0
43	79	7040.0	-2176.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
43	80	7168.0	-2176.0	0.0	0.0	9	44	12		2	2	2		0
43	81	7296.0	-2176.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
43	82	7424.0	-2176.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
43	83	7552.0	-2176.0	0.0	0.0	7	36	4	Zsan	2	2	2		0
43	84	7680.0	-2176.0	0.0	0.0	6	0	0	Zdrt	0	2	2		0
43	85	7808.0	-2176.0	0.0	0.0	4	17	1	Zdtr	1	3	3		0
43	86	7936.0	-2176.0	0.0	0.0	4	40	8	Ybtl	2	3	3		0
43	87	8064.0	-2176.0	0.0	0.0	4	68	4	Zsan	4	3	3		0
43	88	8192.0	-2176.0	0.0	0.0	4	48	0	Zdrt	3	3	3		0
44	0	-3072.0	-2048.0	0.0	0.0	9	44	12		2	2	2		0
44	1	-2944.0	-2048.0	0.0	0.0	9	41	9	Alvd	2	2	2		0
44	2	-2816.0	-2048.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
44	3	-2688.0	-2048.0	0.0	0.0	9	5	5	Zbkl	0	2	2		0
44	4	-2560.0	-2048.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
44	5	-2432.0	-2048.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
44	6	-2304.0	-2048.0	0.0	0.0	9	44	12		2	2	2		0
44	7	-2176.0	-2048.0	0.0	0.0	9	76	12		4	2	2		0
44	8	-2048.0	-2048.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
44	9	-1920.0	-2048.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
44	10	-1792.0	-2048.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
44	11	-1664.0	-2048.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
44	12	-1536.0	-2048.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
44	13	-1408.0	-2048.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
44	14	-1280.0	-2048.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
44	15	-1152.0	-2048.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
44	16	-1024.0	-2048.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
44	17	-896.0	-2048.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
44	18	-768.0	-2048.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
44	19	-640.0	-2048.0	0.0	0.0	9	12	12		0	2	2		0
44	20	-512.0	-2048.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
44	21	-384.0	-2048.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
44	22	-256.0	-2048.0	0.0	0.0	9	76	12		4	2	2		0
44	23	-128.0	-2048.0	0.0	0.0	9	45	13		2	2	2		0
44	24	0.0	-2048.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
44	25	128.0	-2048.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
44	26	256.0	-2048.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
44	27	384.0	-2048.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
44	28	512.0	-2048.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
44	29	640.0	-2048.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
44	30	768.0	-2048.0	0.0	0.0	9	12	12		0	2	2		0
44	31	896.0	-2048.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
44	32	1024.0	-2048.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
44	33	1152.0	-2048.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
44	34	1280.0	-2048.0	12.5	0.0	0	72	8	Ybtl	4	2	2		0
44	35	1408.0	-2048.0	12.5	12.5	9	14	14		0	2	2		0
44	36	1536.0	-2048.0	12.5	12.5	9	81	1	Zdtr	5	2	2		0
44	37	1664.0	-2048.0	12.5	12.5	9	64	0	Zdrt	4	2	2		0
44	38	1792.0	-2048.0	12.5	12.5	0	76	12		4	2	2		0
44	39	1920.0	-2048.0	12.5	0.0	9	32	0	Zdrt	2	2	2		0
44	40	2048.0	-2048.0	0.0	0.0	0	32	0	Zdrt	2	2	2		0
44	41	2176.0	-2048.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
44	42	2304.0	-2048.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
44	43	2432.0	-2048.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
44	44	2560.0	-2048.0	0.0	0.0	9	9	9	Alvd	0	2	2		0
44	45	2688.0	-2048.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
44	46	2816.0	-2048.0	0.0	0.0	9	34	2	Zdrg	2	2	2		0
44	47	2944.0	-2048.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
44	48	3072.0	-2048.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
44	49	3200.0	-2048.0	0.0	0.0	9	77	13		4	2	2		0
44	50	3328.0	-2048.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
44	51	3456.0	-2048.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
44	52	3584.0	-2048.0	0.0	0.0	9	12	12		0	2	2		0
44	53	3712.0	-2048.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
44	54	3840.0	-2048.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
44	55	3968.0	-2048.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
44	56	4096.0	-2048.0	0.0	0.0	9	76	12		4	2	2		0
44	57	4224.0	-2048.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
44	58	4352.0	-2048.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
44	59	4480.0	-2048.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
44	60	4608.0	-2048.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
44	61	4736.0	-2048.0	0.0	0.0	9	44	12		2	2	2		0
44	62	4864.0	-2048.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
44	63	4992.0	-2048.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
44	64	5120.0	-2048.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
44	65	5248.0	-2048.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
44	66	5376.0	-2048.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
44	67	5504.0	-2048.0	0.0	0.0	9	12	12		0	2	2		0
44	68	5632.0	-2048.0	0.0	0.0	9	40	8	Ybtl	2	242	2		15
44	69	5760.0	-2048.0	0.0	0.0	9	0	0	Zdrt	0	242	2		15
44	70	5888.0	-2048.0	0.0	0.0	9	68	4	Zsan	4	242	2		15
44	71	6016.0	-2048.0	0.0	0.0	9	0	0	Zdrt	0	242	2		15
44	72	6144.0	-2048.0	0.0	0.0	9	77	13		4	242	2		15
44	73	6272.0	-2048.0	0.0	0.0	9	76	12		4	2	2		0
44	74	6400.0	-2048.0	0.0	0.0	9	41	9	Alvd	2	2	2		0
44	75	6528.0	-2048.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
44	76	6656.0	-2048.0	0.0	0.0	9	44	12		2	2	2		0
44	77	6784.0	-2048.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
44	78	6912.0	-2048.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
44	79	7040.0	-2048.0	0.0	0.0	9	12	12		0	2	2		0
44	80	7168.0	-2048.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
44	81	7296.0	-2048.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
44	82	7424.0	-2048.0	0.0	0.0	7	68	4	Zsan	4	2	2		0
44	83	7552.0	-2048.0	0.0	0.0	7	16	0	Zdrt	1	2	2		0
44	84	7680.0	-2048.0	0.0	0.0	6	34	2	Zdrg	2	2	2		0
44	85	7808.0	-2048.0	0.0	0.0	4	16	0	Zdrt	1	3	3		0
44	86	7936.0	-2048.0	0.0	0.0	4	12	12		0	3	3		0
44	87	8064.0	-2048.0	0.0	0.0	4	73	9	Alvd	4	3	3		0
44	88	8192.0	-2048.0	0.0	0.0	4	48	0	Zdrt	3	3	3		0
45	0	-3072.0	-1920.0	0.0	0.0	9	34	2	Zdrg	2	2	2		0
45	1	-2944.0	-1920.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
45	2	-2816.0	-1920.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
45	3	-2688.0	-1920.0	0.0	0.0	9	12	12		0	2	2		0
45	4	-2560.0	-1920.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
45	5	-2432.0	-1920.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
45	6	-2304.0	-1920.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
45	7	-2176.0	-1920.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
45	8	-2048.0	-1920.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
45	9	-1920.0	-1920.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
45	10	-1792.0	-1920.0	0.0	0.0	9	76	12		4	2	2		0
45	11	-1664.0	-1920.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
45	12	-1536.0	-1920.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
45	13	-1408.0	-1920.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
45	14	-1280.0	-1920.0	0.0	0.0	9	78	14		4	2	2		0
45	15	-1152.0	-1920.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
45	16	-1024.0	-1920.0	0.0	0.0	9	44	12		2	2	2		0
45	17	-896.0	-1920.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
45	18	-768.0	-1920.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
45	19	-640.0	-1920.0	0.0	0.0	9	12	12		0	2	2		0
45	20	-512.0	-1920.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
45	21	-384.0	-1920.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
45	22	-256.0	-1920.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
45	23	-128.0	-1920.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
45	24	0.0	-1920.0	0.0	0.0	9	78	14		4	2	2		0
45	25	128.0	-1920.0	0.0	0.0	9	44	12		2	2	2		0
45	26	256.0	-1920.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
45	27	384.0	-1920.0	0.0	0.0	9	12	12		0	2	2		0
45	28	512.0	-1920.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
45	29	640.0	-1920.0	0.0	0.0	9	12	12		0	2	2		0
45	30	768.0	-1920.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
45	31	896.0	-1920.0	0.0	0.0	9	12	12		0	2	2		0
45	32	1024.0	-1920.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
45	33	1152.0	-1920.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
45	34	1280.0	-1920.0	12.5	0.0	9	17	1	Zdtr	1	2	2		0
45	35	1408.0	-1920.0	12.5	12.5	9	12	12		0	2	2		0
45	36	1536.0	-1920.0	12.5	12.5	9	44	12		2	2	2		0
45	37	1664.0	-1920.0	12.5	12.5	9	13	13		0	2	2		0
45	38	1792.0	-1920.0	12.5	12.5	9	81	1	Zdtr	5	2	2		0
45	39	1920.0	-1920.0	12.5	12.5	9	72	8	Ybtl	4	2	2		0
45	40	2048.0	-1920.0	12.5	12.5	9	48	0	Zdrt	3	2	2		0
45	41	2176.0	-1920.0	0.0	0.0	9	12	12		0	2	2		0
45	42	2304.0	-1920.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
45	43	2432.0	-1920.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
45	44	2560.0	-1920.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
45	45	2688.0	-1920.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
45	46	2816.0	-1920.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
45	47	2944.0	-1920.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
45	48	3072.0	-1920.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
45	49	3200.0	-1920.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
45	50	3328.0	-1920.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
45	51	3456.0	-1920.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
45	52	3584.0	-1920.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
45	53	3712.0	-1920.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
45	54	3840.0	-1920.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
45	55	3968.0	-1920.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
45	56	4096.0	-1920.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
45	57	4224.0	-1920.0	0.0	0.0	9	74	10		4	2	2		0
45	58	4352.0	-1920.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
45	59	4480.0	-1920.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
45	60	4608.0	-1920.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
45	61	4736.0	-1920.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
45	62	4864.0	-1920.0	0.0	0.0	9	44	12		2	2	2		0
45	63	4992.0	-1920.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
45	64	5120.0	-1920.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
45	65	5248.0	-1920.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
45	66	5376.0	-1920.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
45	67	5504.0	-1920.0	0.0	0.0	9	44	12		2	2	2		0
45	68	5632.0	-1920.0	0.0	0.0	9	17	1	Zdtr	1	242	2		15
45	69	5760.0	-1920.0	0.0	0.0	9	76	12		4	242	2		15
45	70	5888.0	-1920.0	0.0	0.0	9	40	8	Ybtl	2	242	2		15
45	71	6016.0	-1920.0	0.0	0.0	9	16	0	Zdrt	1	242	2		15
45	72	6144.0	-1920.0	0.0	0.0	9	12	12		0	242	2		15
45	73	6272.0	-1920.0	0.0	0.0	9	48	0	Zdrt	3	242	2		15
45	74	6400.0	-1920.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
45	75	6528.0	-1920.0	0.0	0.0	9	47	15		2	2	2		0
45	76	6656.0	-1920.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
45	77	6784.0	-1920.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
45	78	6912.0	-1920.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
45	79	7040.0	-1920.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
45	80	7168.0	-1920.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
45	81	7296.0	-1920.0	0.0	0.0	9	69	5	Zbkl	4	2	2		0
45	82	7424.0	-1920.0	0.0	0.0	7	48	0	Zdrt	3	2	2		0
45	83	7552.0	-1920.0	0.0	0.0	7	80	0	Zdrt	5	2	2		0
45	84	7680.0	-1920.0	0.0	0.0	2	76	12		4	2	2		0
45	85	7808.0	-1920.0	0.0	0.0	4	72	8	Ybtl	4	3	3		0
45	86	7936.0	-1920.0	0.0	0.0	4	81	1	Zdtr	5	3	3		0
45	87	8064.0	-1920.0	0.0	0.0	4	0	0	Zdrt	0	3	3		0
45	88	8192.0	-1920.0	0.0	0.0	4	76	12		4	3	3		0
46	0	-3072.0	-1792.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
46	1	-2944.0	-1792.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
46	2	-2816.0	-1792.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
46	3	-2688.0	-1792.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
46	4	-2560.0	-1792.0	0.0	0.0	9	12	12		0	2	2		0
46	5	-2432.0	-1792.0	0.0	0.0	9	12	12		0	2	2		0
46	6	-2304.0	-1792.0	0.0	0.0	9	76	12		4	2	2		0
46	7	-2176.0	-1792.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
46	8	-2048.0	-1792.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
46	9	-1920.0	-1792.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
46	10	-1792.0	-1792.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
46	11	-1664.0	-1792.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
46	12	-1536.0	-1792.0	0.0	0.0	9	12	12		0	2	2		0
46	13	-1408.0	-1792.0	0.0	0.0	9	10	10		0	2	2		0
46	14	-1280.0	-1792.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
46	15	-1152.0	-1792.0	0.0	0.0	9	44	12		2	2	2		0
46	16	-1024.0	-1792.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
46	17	-896.0	-1792.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
46	18	-768.0	-1792.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
46	19	-640.0	-1792.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
46	20	-512.0	-1792.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
46	21	-384.0	-1792.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
46	22	-256.0	-1792.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
46	23	-128.0	-1792.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
46	24	0.0	-1792.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
46	25	128.0	-1792.0	0.0	0.0	9	44	12		2	2	2		0
46	26	256.0	-1792.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
46	27	384.0	-1792.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
46	28	512.0	-1792.0	0.0	0.0	9	41	9	Alvd	2	2	2		0
46	29	640.0	-1792.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
46	30	768.0	-1792.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
46	31	896.0	-1792.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
46	32	1024.0	-1792.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
46	33	1152.0	-1792.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
46	34	1280.0	-1792.0	0.0	0.0	9	44	12		2	2	2		0
46	35	1408.0	-1792.0	12.5	12.5	9	41	9	Alvd	2	2	2		0
46	36	1536.0	-1792.0	12.5	12.5	9	49	1	Zdtr	3	2	2		0
46	37	1664.0	-1792.0	12.5	12.5	9	16	0	Zdrt	1	2	2		0
46	38	1792.0	-1792.0	12.5	12.5	9	72	8	Ybtl	4	2	2		0
46	39	1920.0	-1792.0	12.5	12.5	9	32	0	Zdrt	2	2	2		0
46	40	2048.0	-1792.0	12.5	12.5	9	36	4	Zsan	2	2	2		0
46	41	2176.0	-1792.0	12.5	0.0	9	0	0	Zdrt	0	2	2		0
46	42	2304.0	-1792.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
46	43	2432.0	-1792.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
46	44	2560.0	-1792.0	0.0	0.0	9	76	12		4	2	2		0
46	45	2688.0	-1792.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
46	46	2816.0	-1792.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
46	47	2944.0	-1792.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
46	48	3072.0	-1792.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
46	49	3200.0	-1792.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
46	50	3328.0	-1792.0	0.0	0.0	9	12	12		0	2	2		0
46	51	3456.0	-1792.0	0.0	0.0	9	12	12		0	2	2		0
46	52	3584.0	-1792.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
46	53	3712.0	-1792.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
46	54	3840.0	-1792.0	0.0	0.0	9	12	12		0	2	2		0
46	55	3968.0	-1792.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
46	56	4096.0	-1792.0	0.0	0.0	9	12	12		0	2	2		0
46	57	4224.0	-1792.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
46	58	4352.0	-1792.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
46	59	4480.0	-1792.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
46	60	4608.0	-1792.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
46	61	4736.0	-1792.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
46	62	4864.0	-1792.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
46	63	4992.0	-1792.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
46	64	5120.0	-1792.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
46	65	5248.0	-1792.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
46	66	5376.0	-1792.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
46	67	5504.0	-1792.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
46	68	5632.0	-1792.0	0.0	0.0	0	4	4	Zsan	0	242	2		15
46	69	5760.0	-1792.0	0.0	0.0	9	17	1	Zdtr	1	242	2		15
46	70	5888.0	-1792.0	0.0	0.0	9	8	8	Ybtl	0	242	2		15
46	71	6016.0	-1792.0	0.0	0.0	9	72	8	Ybtl	4	242	2		15
46	72	6144.0	-1792.0	0.0	0.0	9	80	0	Zdrt	5	242	2		15
46	73	6272.0	-1792.0	0.0	0.0	9	80	0	Zdrt	5	242	2		15
46	74	6400.0	-1792.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
46	75	6528.0	-1792.0	0.0	0.0	9	45	13		2	2	2		0
46	76	6656.0	-1792.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
46	77	6784.0	-1792.0	0.0	0.0	9	76	12		4	2	2		0
46	78	6912.0	-1792.0	0.0	0.0	9	41	9	Alvd	2	2	2		0
46	79	7040.0	-1792.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
46	80	7168.0	-1792.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
46	81	7296.0	-1792.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
46	82	7424.0	-1792.0	0.0	0.0	7	36	4	Zsan	2	2	2		0
46	83	7552.0	-1792.0	0.0	0.0	7	17	1	Zdtr	1	2	2		0
46	84	7680.0	-1792.0	0.0	0.0	2	81	1	Zdtr	5	2	2		0
46	85	7808.0	-1792.0	0.0	0.0	4	37	5	Zbkl	2	3	3		0
46	86	7936.0	-1792.0	0.0	0.0	4	4	4	Zsan	0	3	3		0
46	87	8064.0	-1792.0	0.0	0.0	4	40	8	Ybtl	2	3	3		0
46	88	8192.0	-1792.0	0.0	0.0	4	72	8	Ybtl	4	3	3		0
47	0	-3072.0	-1664.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
47	1	-2944.0	-1664.0	0.0	0.0	9	14	14		0	2	2		0
47	2	-2816.0	-1664.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
47	3	-2688.0	-1664.0	0.0	0.0	9	44	12		2	2	2		0
47	4	-2560.0	-1664.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
47	5	-2432.0	-1664.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
